customer_id,credit_score,geography,gender,age,tenure,balance,num_products,has_cr_card,is_active_member,estimated_salary,exited
8132,567,France,Female,34,6,0.0,2,1,1,1980.9,0
8133,731,France,Male,36,2,129351.89,4,0,0,6462.07,0
8134,741,France,Male,33,9,104488.26,1,1,1,170790.17,0
8135,590,France,Female,18,4,143873.98,1,1,1,152080.92,0
8136,718,Spain,Male,34,8,0.0,1,1,0,187928.79,0
8137,581,Germany,Male,27,10,77033.64,2,1,1,141948.23,0
8138,750,France,Male,34,0,170636.53,1,1,0,562.83,0
8139,743,Germany,Female,41,9,74559.87,1,1,1,18202.91,0
8140,763,France,Male,49,8,0.0,2,0,1,26635.55,0
8141,704,Germany,Female,43,6,149781.93,1,0,0,4436.7,0
8142,616,France,Female,25,6,0.0,1,1,0,65041.25,0
8143,576,Spain,Female,42,3,0.0,1,1,1,83526.41,0
8144,609,France,Male,24,6,0.0,2,1,0,21060.9,0
8145,653,France,Male,28,2,0.0,1,0,0,51463.77,0
8146,811,France,Male,56,3,36411.17,1,1,0,83941.65,0
8147,730,Germany,Male,42,9,0.0,1,1,0,53729.29,0
8148,654,France,Male,37,1,0.0,1,1,0,90827.97,0
8149,552,France,Female,33,2,0.0,1,1,0,89731.27,0
8150,705,Germany,Male,48,4,95946.58,1,1,0,14244.42,0
8151,629,France,Male,31,6,0.0,1,1,0,104129.83,0
8152,554,France,Male,42,1,0.0,2,1,1,154249.7,0
8153,547,Germany,Male,31,2,0.0,1,1,1,98653.35,0
8154,794,France,Female,18,5,123583.62,2,1,1,116698.0,0
8155,632,France,Female,27,2,184277.32,2,1,1,177793.72,0
8156,701,France,Male,19,6,73526.91,2,1,1,129587.62,0
8157,647,Spain,Male,29,2,0.0,2,1,0,82722.33,0
8158,680,France,Male,43,4,0.0,2,1,1,42002.29,0
8159,782,Spain,Female,57,9,147206.86,1,0,1,13972.21,0
8160,559,France,Male,38,1,0.0,1,0,1,56726.27,0
8161,668,France,Male,65,3,73053.44,1,1,1,88724.24,0
8162,550,France,Female,39,10,182152.91,1,1,1,28637.93,0
8163,652,France,Female,42,0,0.0,2,1,0,89799.75,0
8164,697,France,Female,23,5,0.0,1,0,0,90666.17,1
8165,761,Germany,Female,47,1,154156.36,2,0,1,33295.44,0
8166,836,Germany,Female,36,3,0.0,1,1,0,33001.0,1
8167,751,France,Male,54,0,41188.93,2,0,1,81180.71,0
8168,645,France,Female,58,5,100970.19,1,1,0,130114.27,0
8169,723,France,Female,77,8,0.0,1,0,1,74018.89,0
8170,559,France,Male,30,10,185573.03,2,1,1,143331.07,0
8171,763,France,Male,46,3,154206.43,1,1,0,143658.18,0
8172,732,France,Male,37,7,96573.39,2,0,1,19341.05,0
8173,802,Spain,Female,61,1,0.0,1,1,0,534.41,0
8174,407,France,Female,53,9,0.0,1,1,1,190669.05,0
8175,850,France,Male,47,3,39090.18,1,1,1,116329.43,0
8176,787,France,Male,18,1,0.0,1,1,0,116884.41,0
8177,766,Germany,Male,20,0,0.0,2,1,0,110419.01,1
8178,738,Germany,Female,31,4,0.0,2,1,1,178664.96,0
8179,610,Spain,Male,36,7,207245.44,1,1,0,47047.79,0
8180,584,Germany,Female,47,6,68823.37,1,0,0,82173.18,0
8181,670,Germany,Female,39,0,0.0,2,1,0,187116.79,0
8182,817,Germany,Male,32,9,0.0,2,1,1,73905.93,0
8183,832,France,Male,26,4,72424.79,1,1,1,77783.46,0
8184,708,France,Female,33,7,100643.26,2,0,1,40654.77,0
8185,526,France,Female,27,3,0.0,1,0,0,180386.29,0
8186,772,France,Male,36,5,129886.84,1,1,0,90216.91,0
8187,613,Spain,Male,36,3,38807.99,1,1,0,67232.49,0
8188,724,France,Male,39,9,0.0,1,1,1,147499.71,0
8189,694,Germany,Female,36,5,141805.58,1,1,1,181378.5,0
8190,554,France,Male,28,3,71288.27,1,1,0,137329.45,0
8191,514,Spain,Male,39,0,108800.94,1,1,1,180881.04,0
8192,724,France,Female,32,5,0.0,1,1,0,32368.62,0
8193,687,France,Female,41,5,53426.06,2,0,0,138020.05,0
8194,535,Germany,Male,40,8,124435.79,1,1,0,197760.91,1
8195,702,Germany,Female,72,9,54298.27,2,0,0,139885.78,1
8196,641,Germany,Male,45,5,0.0,2,1,1,187333.66,0
8197,628,France,Male,38,5,0.0,1,1,1,11220.37,0
8198,825,France,Female,32,9,106483.13,1,1,1,118697.63,0
8199,675,Spain,Male,26,4,26957.22,1,1,0,110862.32,0
8200,594,Spain,Male,28,1,56325.13,1,0,0,119241.38,0
8201,464,France,Male,46,7,0.0,1,1,0,32938.3,0
8202,601,Germany,Male,40,9,162047.69,2,0,0,58788.11,1
8203,492,France,Male,47,2,165911.11,2,1,1,160000.05,0
8204,761,Germany,Female,51,9,52064.21,2,1,0,175128.97,0
8205,751,Germany,Female,25,4,0.0,2,1,1,47527.15,0
8206,600,Germany,Male,48,0,145939.49,1,1,0,123812.13,0
8207,587,Germany,Female,67,10,79307.3,1,0,1,64345.78,0
8208,596,France,Male,42,10,35005.62,2,0,0,51122.72,0
8209,538,Spain,Female,18,0,0.0,1,0,1,172649.98,0
8210,610,Germany,Female,18,3,63498.28,2,1,0,117168.25,1
8211,712,France,Male,37,10,0.0,2,0,1,67800.0,0
8212,605,Germany,Male,48,2,0.0,2,1,0,7513.98,1
8213,850,Germany,Male,18,0,92634.47,1,1,0,54058.78,0
8214,721,France,Female,30,7,99818.18,1,1,0,116131.3,0
8215,584,France,Male,57,4,0.0,1,1,0,37736.82,0
8216,789,France,Male,25,7,26527.23,1,0,1,144851.95,0
8217,350,France,Female,30,5,120824.75,1,1,1,93309.71,0
8218,706,France,Female,23,2,81356.61,2,1,1,22724.52,0
8219,643,Germany,Female,72,8,97919.68,1,0,1,160341.63,0
8220,552,Spain,Male,23,1,27049.82,1,0,0,185404.29,0
8221,668,Spain,Male,52,8,201705.43,1,1,0,173060.52,0
8222,725,France,Male,41,4,136595.28,3,1,0,64347.51,0
8223,637,France,Female,24,3,0.0,2,1,1,156385.19,0
8224,635,France,Male,27,10,85607.91,1,0,1,180306.07,0
8225,681,Spain,Male,26,10,0.0,1,1,1,28789.39,0
8226,800,France,Female,59,6,213272.54,2,1,0,142055.69,0
8227,448,Germany,Female,42,6,82025.61,2,0,0,4167.15,0
8228,841,France,Male,39,8,0.0,2,1,0,21500.94,0
8229,779,France,Male,33,3,0.0,1,1,0,40633.35,0
8230,549,Spain,Female,39,2,888.63,2,0,1,181017.58,0
8231,650,Germany,Female,42,10,95673.86,1,1,1,181686.16,0
8232,541,Spain,Male,42,10,0.0,1,1,1,73322.88,0
8233,532,Spain,Male,40,5,100284.06,2,0,0,89857.87,0
8234,756,Germany,Male,50,1,186727.83,1,1,0,84860.42,1
8235,674,Germany,Female,18,10,59123.77,2,0,0,77634.68,0
8236,551,Germany,Male,30,4,0.0,1,1,1,199615.65,0
8237,624,Spain,Male,41,10,50390.75,2,0,0,130221.35,0
8238,739,Spain,Female,23,0,144563.6,2,1,1,64227.01,0
8239,718,France,Male,59,5,3878.63,1,1,1,145982.94,0
8240,739,France,Male,45,7,0.0,1,1,1,136693.22,0
8241,657,France,Male,43,10,14628.41,2,0,0,130459.72,0
8242,640,Spain,Female,27,4,75079.07,1,1,1,183343.46,0
8243,667,France,Female,22,0,0.0,1,1,1,78576.03,0
8244,818,Germany,Male,27,7,167103.75,1,1,0,78797.98,1
8245,474,France,Male,49,6,60289.14,1,0,0,29412.54,0
8246,627,Germany,Female,30,10,5384.86,2,1,0,183483.59,0
8247,493,Spain,Male,61,0,0.0,2,1,0,141094.21,0
8248,459,France,Female,68,6,0.0,1,0,1,197412.07,0
8249,673,Spain,Male,32,9,116352.26,4,1,0,168121.73,0
8250,582,Spain,Female,48,6,99777.43,1,1,0,83554.55,1
8251,850,France,Female,32,10,0.0,2,0,1,136269.6,0
8252,625,France,Male,18,3,53517.62,2,1,1,181560.36,0
8253,562,Germany,Male,19,8,0.0,1,1,0,69648.6,0
8254,747,Germany,Male,50,8,131801.63,2,1,1,32343.91,0
8255,713,Spain,Female,34,2,0.0,2,0,0,82885.59,0
8256,635,France,Male,45,4,207102.4,1,0,1,166871.41,0
8257,850,France,Male,35,6,74430.99,2,1,0,155407.97,0
8258,516,France,Female,27,6,70483.61,3,1,1,14640.77,0
8259,742,Spain,Male,55,9,0.0,1,1,1,16378.23,0
8260,657,Spain,Male,26,7,58843.04,1,1,0,142664.55,0
8261,671,France,Male,37,0,131212.66,1,1,1,132551.89,0
8262,723,Germany,Female,35,4,165321.81,1,1,1,11023.49,0
8263,734,Spain,Male,52,7,117196.4,1,1,0,23853.73,1
8264,734,Germany,Male,29,9,0.0,2,1,1,87898.17,0
8265,650,Germany,Male,29,8,111237.26,2,1,0,137654.32,0
8266,672,France,Female,31,10,107701.57,2,1,0,150173.07,0
8267,673,France,Female,43,8,173689.07,1,1,0,16985.83,0
8268,841,France,Male,43,5,0.0,2,1,1,168166.7,0
8269,699,Spain,Female,21,7,111571.46,2,0,1,74175.23,0
8270,442,Germany,Male,52,5,0.0,2,1,0,133001.03,0
8271,761,France,Female,27,7,0.0,1,1,1,199657.35,0
8272,688,France,Female,33,4,73235.93,1,1,0,163722.09,0
8273,790,France,Male,24,10,109934.86,1,1,1,151749.18,1
8274,737,Spain,Female,42,2,97336.75,1,0,0,171154.85,1
8275,850,France,Female,42,4,0.0,2,0,1,73023.13,0
8276,588,France,Male,44,2,0.0,2,0,1,32611.27,0
8277,704,Spain,Female,20,1,61887.01,2,1,1,76243.3,0
8278,726,France,Female,31,10,144750.57,1,1,1,153381.39,0
8279,478,France,Male,32,2,0.0,2,1,0,183085.49,0
8280,711,France,Female,34,3,0.0,1,0,1,26065.7,0
8281,581,Germany,Female,43,1,0.0,1,0,1,194121.01,0
8282,561,Spain,Female,45,3,79331.68,2,0,1,65610.81,0
8283,564,Germany,Female,33,5,246.72,1,1,0,41140.29,0
8284,573,France,Female,26,3,156066.58,2,0,1,12755.64,0
8285,827,France,Male,18,5,123688.11,1,1,1,52306.47,0
8286,677,France,Female,54,0,0.0,2,0,1,139432.59,0
8287,714,France,Male,48,3,85875.62,2,0,1,81736.3,0
8288,589,France,Male,32,1,0.0,2,1,0,175140.95,0
8289,546,France,Male,44,1,77734.26,1,1,0,26740.89,0
8290,579,Spain,Male,23,10,71000.27,2,0,0,125900.01,0
8291,686,Germany,Male,27,9,0.0,2,1,0,160703.11,0
8292,713,Germany,Male,34,0,178769.02,2,0,1,90197.45,0
8293,581,France,Male,27,4,174979.64,2,1,0,6651.81,0
8294,508,Germany,Female,36,8,0.0,1,1,1,120982.13,0
8295,602,Germany,Male,67,5,9916.62,2,1,0,124115.29,0
8296,614,France,Male,34,1,118594.41,2,1,0,161835.0,0
8297,640,Spain,Male,40,1,49920.31,2,1,1,47233.93,0
8298,489,France,Female,32,8,0.0,1,1,0,173957.21,0
8299,732,Germany,Male,41,8,0.0,1,1,0,38795.08,0
8300,589,France,Female,33,1,132854.59,1,0,0,27964.06,0
8301,753,Germany,Male,38,8,46572.13,1,1,0,12824.06,0
8302,807,France,Male,48,6,245817.36,1,1,1,145939.15,0
8303,652,Germany,Male,49,3,34534.88,2,1,0,120613.16,0
8304,552,Germany,Male,39,4,224013.75,2,1,1,13311.25,0
8305,428,France,Female,24,5,0.0,1,0,0,99631.84,1
8306,650,France,Male,33,3,93299.02,2,0,0,132484.93,0
8307,607,Germany,Male,30,8,114116.41,1,0,1,28383.44,0
8308,567,Germany,Male,46,6,46597.26,2,1,0,17921.68,0
8309,651,Spain,Male,42,3,85913.85,2,1,0,183710.98,0
8310,473,Germany,Female,53,4,0.0,1,1,1,28645.1,0
8311,584,Spain,Male,46,0,0.0,1,0,1,74527.08,0
8312,652,France,Female,47,6,23876.92,2,1,1,12803.08,0
8313,656,France,Female,38,9,0.0,1,1,1,27245.84,0
8314,575,Spain,Male,46,4,0.0,2,0,1,48155.57,0
8315,530,France,Male,18,3,0.0,2,0,1,29474.61,0
8316,641,Germany,Female,47,2,65776.99,1,1,0,87633.49,1
8317,534,France,Male,48,4,29044.68,3,1,0,126208.73,0
8318,612,Germany,Male,23,9,120342.66,1,0,1,84073.36,0
8319,575,Germany,Male,35,5,0.0,2,0,1,171954.3,0
8320,651,Spain,Female,48,4,0.0,1,1,0,56040.55,0
8321,850,France,Female,33,10,2066.92,2,1,1,176360.28,0
8322,514,France,Male,49,5,0.0,2,1,1,79374.6,0
8323,608,Spain,Female,30,1,75765.21,2,1,1,134716.37,0
8324,564,France,Male,46,7,101518.17,2,1,0,143927.15,0
8325,707,France,Female,34,10,250000.0,1,1,1,137734.94,0
8326,553,France,Female,31,3,188754.86,1,0,1,49426.5,0
8327,655,Spain,Male,29,8,107894.35,1,0,0,140091.19,0
8328,601,Spain,Male,25,8,142204.32,1,1,1,18924.44,0
8329,601,France,Male,40,5,126053.77,1,1,1,155712.87,0
8330,715,France,Male,31,9,0.0,1,1,1,72733.46,0
8331,698,Spain,Male,50,9,141696.75,1,1,1,160114.51,0
8332,705,Spain,Male,56,10,105724.96,1,1,1,9291.73,0
8333,727,Germany,Male,27,3,0.0,2,1,0,927.75,0
8334,832,Spain,Male,33,8,94370.67,1,1,1,144879.21,0
8335,547,France,Female,33,2,59032.66,2,0,0,69062.4,0
8336,518,Germany,Female,26,9,97412.19,1,0,1,22252.53,0
8337,436,France,Male,59,6,143370.66,1,1,1,134945.07,0
8338,561,France,Male,26,2,106585.4,1,1,0,168913.1,0
8339,724,Germany,Male,30,3,54741.91,2,0,0,17576.6,0
8340,654,Germany,Male,27,10,66147.23,1,0,0,96012.52,1
8341,635,Germany,Male,43,7,125092.27,2,0,1,83206.3,0
8342,729,Germany,Male,40,2,202538.12,1,0,1,164529.93,0
8343,649,France,Female,18,8,0.0,1,1,0,169879.85,0
8344,565,Germany,Male,24,6,179975.75,2,0,1,186215.09,1
8345,571,France,Female,27,9,0.0,2,1,0,168256.84,0
8346,552,France,Female,30,10,0.0,1,1,1,92138.54,0
8347,646,France,Male,28,6,27361.2,2,1,1,96168.35,0
8348,674,Germany,Male,29,10,48348.13,1,0,1,98036.54,0
8349,720,France,Female,30,2,53511.16,1,1,1,142269.23,0
8350,666,France,Male,32,5,111618.64,2,0,0,157650.62,0
8351,691,France,Female,56,9,45908.76,1,1,0,168076.7,1
8352,817,France,Female,69,10,0.0,2,1,0,139954.68,0
8353,690,Germany,Male,18,6,148880.17,2,0,0,103986.9,1
8354,480,France,Male,24,1,89931.68,2,1,1,48259.61,0
8355,668,France,Male,21,2,76995.17,1,0,0,181670.32,1
8356,663,Spain,Female,42,10,0.0,2,0,1,76619.14,0
8357,672,Germany,Male,28,3,0.0,1,1,0,71064.7,0
8358,465,Spain,Male,42,5,114037.47,1,1,0,113017.22,0
8359,635,Spain,Female,20,8,121315.39,1,1,0,151460.39,0
8360,690,France,Male,28,2,152100.79,2,1,0,150056.48,0
8361,569,Spain,Male,33,6,95286.78,2,1,1,170852.64,0
8362,671,Germany,Male,32,1,121794.73,2,0,0,11321.91,0
8363,711,Spain,Male,47,6,128515.6,1,1,0,97803.97,0
8364,725,Germany,Male,40,2,120678.61,1,0,0,99318.72,1
8365,745,France,Male,31,8,0.0,2,1,0,68233.32,0
8366,596,Spain,Female,28,9,126606.24,2,1,1,83600.71,0
8367,752,France,Female,37,8,0.0,2,0,1,27481.2,0
8368,610,France,Female,49,7,174213.29,2,1,1,88699.72,1
8369,370,France,Male,35,10,0.0,1,1,0,57117.96,0
8370,608,France,Female,33,3,105041.18,1,1,1,3284.04,0
8371,754,Spain,Male,41,2,0.0,1,1,1,101740.38,0
8372,704,France,Male,32,10,60085.68,2,0,0,135723.91,0
8373,588,France,Male,42,7,111455.4,2,1,1,182201.11,0
8374,648,France,Male,47,3,0.0,2,1,0,131931.84,0
8375,657,Germany,Male,19,2,0.0,2,1,0,56256.95,0
8376,728,France,Female,29,4,195434.63,2,1,1,80103.06,0
8377,626,Germany,Male,51,2,0.0,2,1,0,57589.18,0
8378,527,France,Male,38,10,0.0,1,1,1,153828.0,0
8379,683,Germany,Male,28,10,112005.23,1,1,1,162196.75,0
8380,786,Spain,Female,54,3,14380.9,1,1,1,163209.72,1
8381,633,France,Male,27,3,0.0,2,1,1,124433.22,0
8382,506,France,Female,51,3,0.0,2,1,0,146384.8,0
8383,726,Germany,Male,57,3,0.0,1,0,0,93653.05,0
8384,618,France,Female,35,0,142713.79,1,1,0,22959.48,0
8385,731,France,Male,41,1,227588.57,1,1,1,186256.11,0
8386,640,France,Male,67,9,59441.72,1,1,0,102599.06,0
8387,740,Spain,Female,35,8,164849.63,1,1,1,110993.46,0
8388,670,Germany,Male,18,8,146816.06,1,0,1,138369.19,0
8389,586,France,Male,35,7,6935.7,1,1,0,18387.71,0
8390,737,Germany,Female,21,3,0.0,1,1,1,2420.36,0
8391,747,France,Female,42,8,0.0,2,1,1,123172.38,0
8392,666,France,Male,39,1,184148.8,3,0,1,35856.81,1
8393,643,France,Female,26,8,185416.71,1,0,0,137516.0,0
8394,594,France,Female,29,6,0.0,2,0,0,133477.73,0
8395,750,France,Female,37,0,0.0,2,1,1,197704.7,0
8396,540,France,Male,27,3,0.0,1,0,0,94320.29,0
8397,700,France,Female,46,4,0.0,2,1,1,129656.66,0
8398,561,France,Male,41,10,0.0,1,1,0,171705.8,0
8399,690,Germany,Male,21,9,138939.12,2,0,1,158659.56,0
8400,648,France,Male,18,6,0.0,1,1,0,149815.12,0
8401,704,Spain,Female,30,9,0.0,1,0,1,75650.12,0
8402,714,Spain,Male,36,4,128012.69,2,1,0,198876.57,0
8403,614,France,Female,37,1,0.0,1,1,0,33211.12,0
8404,638,France,Female,35,6,33472.44,2,1,1,73031.82,0
8405,717,France,Male,70,0,86687.32,2,1,1,23716.16,1
8406,704,France,Male,37,0,24661.93,2,1,0,79516.51,0
8407,784,France,Female,51,3,169804.06,2,1,0,134979.05,0
8408,615,Germany,Male,32,7,156152.66,1,1,1,97667.01,0
8409,738,France,Female,35,9,133218.75,2,0,0,199416.43,0
8410,842,Spain,Female,35,0,0.0,2,1,0,161851.91,1
8411,565,Spain,Male,61,8,47283.24,2,1,1,8369.3,0
8412,850,France,Male,27,6,186728.76,2,1,1,193654.01,0
8413,650,Spain,Female,24,10,0.0,1,1,0,30358.83,0
8414,668,France,Female,52,10,55512.38,2,1,0,31346.62,0
8415,585,France,Female,33,5,118807.26,1,1,0,190810.97,0
8416,631,France,Male,18,3,97518.85,2,1,0,137729.47,0
8417,544,Germany,Female,49,5,140020.61,1,1,1,170069.41,0
8418,749,France,Female,19,0,88612.38,2,1,1,127393.94,0
8419,659,Spain,Female,18,5,0.0,1,0,0,148947.37,0
8420,725,Germany,Female,31,6,0.0,2,0,1,87475.14,0
8421,758,France,Female,28,10,173716.41,2,1,1,70461.17,0
8422,740,France,Female,66,5,0.0,2,1,1,27598.42,1
8423,556,France,Male,50,4,161856.88,1,1,1,74056.71,0
8424,581,Spain,Male,53,4,95227.6,1,0,0,152282.52,1
8425,675,France,Male,34,1,168869.09,1,1,1,71307.21,0
8426,559,France,Female,39,2,0.0,2,1,1,98037.0,0
8427,697,Spain,Female,27,5,0.0,1,1,0,158624.37,0
8428,775,Germany,Male,42,2,27568.5,2,1,1,16026.58,0
8429,545,Spain,Male,31,9,223704.46,2,1,0,171724.79,0
8430,769,Germany,Female,35,9,85733.55,1,1,1,106720.07,0
8431,632,France,Female,56,8,192632.55,2,1,1,140808.7,0
8432,679,Germany,Female,28,6,2817.05,1,1,1,70100.36,0
8433,697,France,Male,22,5,12916.56,2,1,1,155246.44,0
8434,612,France,Female,26,1,55817.14,2,1,1,96544.08,0
8435,628,Germany,Male,53,9,129981.54,2,1,1,160068.0,0
8436,668,France,Female,37,9,0.0,1,1,0,115883.38,0
8437,743,France,Female,20,4,0.0,1,0,0,163975.26,0
8438,526,Germany,Male,46,1,78158.49,2,1,0,13414.05,0
8439,682,Germany,Female,50,3,54984.6,2,1,1,49892.79,0
8440,659,France,Male,22,1,0.0,2,1,0,40128.8,0
8441,623,Spain,Female,47,5,0.0,1,1,1,49313.29,0
8442,491,Spain,Female,28,2,0.0,3,0,0,134892.15,1
8443,604,France,Female,42,6,131904.42,1,1,1,23663.51,0
8444,471,France,Male,69,9,0.0,2,1,1,151384.75,0
8445,634,Spain,Female,52,4,111457.98,1,1,1,12652.94,0
8446,685,France,Male,23,4,14573.75,1,0,1,118065.54,0
8447,587,France,Male,47,3,233913.37,2,1,1,105476.55,0
8448,623,Germany,Male,30,9,0.0,1,0,1,58694.4,1
8449,540,France,Male,31,5,164426.5,1,1,0,9683.19,0
8450,605,Germany,Female,44,1,81049.89,2,0,1,73361.62,0
8451,686,France,Male,24,8,0.0,2,0,1,128968.27,0
8452,630,France,Female,36,8,145588.1,1,0,0,71891.21,0
8453,468,Germany,Male,47,5,0.0,2,1,0,12073.1,0
8454,581,Germany,Male,32,0,0.0,1,0,0,196148.3,0
8455,708,Germany,Female,37,5,118448.17,1,1,0,182162.14,0
8456,633,France,Male,26,3,77009.86,1,0,1,6354.43,0
8457,604,France,Male,36,9,70433.37,1,0,1,113832.76,0
8458,730,Germany,Female,42,0,0.0,1,1,0,29270.51,0
8459,599,Germany,Male,32,9,34011.62,2,1,1,151413.75,0
8460,522,France,Female,55,2,122374.84,1,0,1,23421.11,0
8461,605,Spain,Female,29,10,94121.4,2,1,0,198675.01,0
8462,787,France,Female,32,7,71464.78,1,1,0,75651.89,0
8463,598,Spain,Male,34,8,0.0,2,1,1,174114.07,0
8464,793,Germany,Male,74,5,131156.32,1,1,1,95495.78,0
8465,667,Germany,Female,55,1,97324.77,2,1,1,147939.35,1
8466,651,Spain,Female,56,0,115479.65,4,1,1,50655.32,0
8467,609,Spain,Male,63,5,0.0,2,0,0,90557.31,0
8468,616,France,Female,48,1,0.0,2,1,0,40150.24,0
8469,691,France,Male,22,5,192840.07,1,1,1,55613.58,0
8470,634,France,Female,35,10,95707.16,1,1,0,179944.7,0
8471,664,France,Female,27,7,75141.06,3,1,0,158425.35,0
8472,545,France,Male,31,8,176340.21,1,1,1,186254.9,0
8473,641,Spain,Female,41,9,0.0,2,1,1,103862.31,0
8474,713,Germany,Male,37,9,192555.52,1,1,1,145606.26,0
8475,508,France,Male,51,6,93337.02,2,1,1,18550.63,0
8476,670,Spain,Female,22,5,167304.68,1,1,1,22924.55,1
8477,548,Spain,Female,27,2,183847.46,2,1,1,100681.3,0
8478,657,Spain,Female,19,9,64821.54,2,0,0,91759.19,0
8479,645,Germany,Female,28,8,0.0,2,0,0,134455.67,0
8480,465,France,Female,38,6,0.0,1,1,1,129662.23,1
8481,564,Spain,Female,48,3,208234.75,2,1,0,154258.52,0
8482,549,Spain,Female,18,5,75721.82,1,0,0,144516.32,0
8483,583,France,Female,58,4,53151.65,1,1,0,80131.95,1
8484,642,France,Male,35,6,128462.12,1,1,1,73192.44,0
8485,682,Germany,Female,22,4,152156.68,1,0,0,163082.02,1
8486,523,Spain,Female,34,7,161191.41,1,0,0,189864.92,0
8487,669,Germany,Male,40,7,0.0,2,1,0,145020.83,0
8488,598,France,Male,36,5,0.0,2,0,1,199282.41,0
8489,740,France,Male,92,3,106335.37,2,1,1,130996.35,0
8490,642,Spain,Female,30,7,9680.13,2,1,1,162114.68,0
8491,615,France,Female,44,1,126714.93,2,1,1,144781.48,0
8492,447,France,Male,46,8,23719.52,1,1,1,120650.78,0
8493,712,Germany,Male,28,0,0.0,1,1,0,47469.35,0
8494,649,France,Female,21,6,0.0,1,1,1,133880.74,0
8495,552,Spain,Male,49,5,93536.45,1,1,1,184397.22,0
8496,850,France,Female,34,10,0.0,1,0,1,36216.45,0
8497,726,France,Male,25,6,0.0,1,0,0,187842.14,0
8498,753,Spain,Male,33,1,0.0,2,1,0,3028.54,0
8499,694,France,Male,50,6,0.0,2,1,1,114911.57,0
8500,762,Germany,Female,29,0,0.0,2,1,1,16746.75,0
8501,850,Germany,Male,59,5,0.0,1,0,1,161753.1,0
8502,725,Germany,Female,31,4,33568.86,2,1,1,13170.11,0
8503,653,Germany,Male,41,1,96795.94,2,1,1,183839.5,0
8504,582,Spain,Female,35,7,0.0,2,1,1,50307.77,0
8505,773,France,Female,28,8,0.0,1,0,1,158961.87,0
8506,692,France,Female,26,9,0.0,1,1,0,61978.29,0
8507,636,France,Male,43,8,44239.61,2,1,1,143953.53,0
8508,705,Spain,Female,33,10,129033.06,1,0,0,168870.68,0
8509,720,Germany,Female,60,9,0.0,2,1,1,162882.14,0
8510,634,Germany,Male,41,4,155045.38,1,1,1,124557.39,0
8511,576,Spain,Male,31,5,57212.33,1,0,1,109941.56,0
8512,681,Germany,Male,36,3,110818.71,1,1,1,154367.44,0
8513,689,Spain,Female,30,8,106730.88,1,1,1,26540.21,0
8514,829,Spain,Female,48,6,0.0,1,1,0,10426.01,0
8515,614,France,Male,30,0,26482.88,2,1,1,83795.12,0
8516,592,France,Male,35,4,0.0,1,0,1,156540.41,0
8517,555,France,Male,37,2,86395.26,1,0,0,120983.91,0
8518,770,France,Female,29,4,100752.44,2,1,1,42444.51,0
8519,611,France,Female,29,10,130616.77,1,0,0,13477.04,0
8520,582,Spain,Male,34,3,0.0,1,0,0,182324.8,0
8521,654,Spain,Female,46,9,29034.3,2,1,0,164891.23,1
8522,642,France,Female,23,4,127482.63,2,1,0,35104.16,0
8523,648,Germany,Male,29,6,0.0,2,1,1,78624.24,0
8524,688,France,Female,36,7,0.0,2,1,1,23185.99,0
8525,370,Spain,Female,39,0,18705.94,1,1,1,176335.8,0
8526,809,France,Female,39,7,20024.58,2,0,1,101297.2,0
8527,589,Germany,Male,27,1,72619.15,1,1,0,67986.09,0
8528,559,France,Male,40,5,29093.45,2,1,0,38757.01,0
8529,610,France,Male,29,2,0.0,2,0,0,131641.52,0
8530,740,France,Male,27,4,0.0,2,1,1,51585.24,0
8531,657,Germany,Male,43,5,116751.34,2,1,1,74375.41,0
8532,709,Germany,Male,28,4,23308.78,1,0,1,95052.72,0
8533,545,France,Male,26,10,0.0,2,0,0,66729.71,0
8534,660,Germany,Male,66,8,88530.22,2,1,0,146318.78,0
8535,590,France,Male,55,0,103411.85,4,1,1,13173.74,0
8536,690,Germany,Male,18,4,119491.54,2,1,1,110779.49,0
8537,534,Spain,Male,52,2,78125.64,1,1,1,188302.05,0
8538,582,France,Female,40,7,0.0,2,1,1,12798.72,0
8539,688,Germany,Female,21,3,0.0,1,1,1,159745.72,0
8540,759,Germany,Female,43,3,0.0,2,1,0,180750.5,0
8541,595,France,Male,34,5,137383.88,1,1,1,26337.2,0
8542,575,Spain,Male,43,9,0.0,1,0,1,186743.96,0
8543,700,France,Female,18,9,0.0,2,1,0,81092.63,0
8544,640,Germany,Male,44,5,60562.48,1,1,0,59744.73,0
8545,723,Spain,Female,49,8,0.0,2,0,1,8743.36,0
8546,724,Germany,Female,31,4,0.0,2,0,1,165204.29,0
8547,618,France,Female,35,3,0.0,1,1,0,184137.16,0
8548,583,Germany,Female,28,0,133249.08,1,0,0,187575.93,1
8549,686,Spain,Male,61,1,73883.28,2,1,0,165833.3,0
8550,718,France,Female,40,4,0.0,1,1,0,92541.0,0
8551,588,Spain,Male,45,10,70211.13,1,1,0,192071.11,1
8552,730,France,Male,39,7,81047.27,1,0,1,151244.12,0
8553,634,France,Male,25,8,0.0,1,1,1,5884.13,0
8554,666,Germany,Female,46,7,100318.85,2,1,1,134009.87,0
8555,631,Spain,Male,39,9,219433.5,2,0,1,189977.8,0
8556,712,Germany,Female,54,2,0.0,1,1,0,127069.01,0
8557,530,Germany,Male,18,2,75046.66,2,1,1,184182.93,0
8558,778,France,Male,47,0,144290.96,2,1,1,54784.44,0
